Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness,optimal_rounds_5class,optimal_rounds_3class,Coverage,r1_ok_group,stable_all_group
Xanthomonas_campestris,SRR24426145,FULL,51X,51.0,log,5,5125396,16.089646283471556,2460.5676399793288,0.02460568,98.3,98.3,0.0,0.0,1.7,116,1,5125396.0,1,5125396,65.11,5100000,1.0049796078431372,264470048,11049,3277,,25582,3000,43.0,0.0428024,0.0497669,0.00821954,46.0,9.0,84.0,0.044113,0.023258,5125387,1,5125387,5125387,52.0,52.0,10.0,1,5125387,52.0,52.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5125387,52.0,-0.0009532138837222,0.8999999999999915,-16.0,0.0,5.400000000002625e-06,-5.400000000002625e-06,0.0049796078431372,-3.1372549020858287e-06,-0.0001906427767444,49.15,0.9999998048931624,0.0899046786116269,-0.0014087121640713,0.0,0.2696173207210183,-0.0005652769440598,-0.0014087121640713,-10,7.98000000000118e-06,0.0,-1.960784313803643e-06,-0.0021588178917575,0.8999999999999915,0.2691332033138826,0,0,0.95881261656,0.489052522745098,0.0449362201201697,1,1,51X,1,1
Pseudomonas,SRR24565792,10X,10X,10.0,log,1,2016240,12.812988140079517,5232.402597143994,0.05232403,87.1,87.1,0.0,10.3,2.6,116,2,2328730.8,3,5981622,58.99,6300000,0.9494638095238096,63448147,16568,4506,,3783,5000,9.0,0.0582369,0.0594588,0.0220737,9.0,3.0,19.0,0.09067,0.052809,5984083,3,2016653,2984381,10.0,10.0,3.0,3,5984083,10.0,11.0,0.1732050807568877,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2984381,11.0,,,,,,,0.0505361904761904,,,21.775,0.3370723965719672,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.82542576987,0.2067457445238095,0.0,5,3,10X,0,1
Pseudomonas,SRR24565792,10X,10X,10.0,log,2,2016077,12.80538029932396,5241.577008209071,0.05241577,86.2,86.2,0.0,10.3,3.4,116,2,2328719.1,3,5981483,58.99,6300000,0.949441746031746,63448147,16568,4506,,3783,5000,9.0,0.0582369,0.0594588,0.0220737,9.0,3.0,19.0,0.09067,0.052809,5984083,3,2016653,2984381,10.0,10.0,3.0,3,5984083,10.0,11.0,0.1732050807568877,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2984381,11.0,-0.0076078407555559,-0.8999999999999915,-163.0,0.0,9.173999999999988e-05,-9.173999999999988e-05,0.0505582539682539,2.2063492063573165e-05,-0.0038039203777779,21.55,0.3370529788259903,-0.2269019601888868,-0.0076078407555559,-0.8999999999999915,-0.2730592779530135,-0.2730592779530135,-0.0076078407555559,-163,9.173999999999988e-05,-0.8999999999999915,-2.2063492063573165e-05,,,-0.2730592779530135,0,0,0.81681760626,0.2046046962698412,-0.0910197593176711,5,3,10X,0,1
Pseudomonas,SRR24565792,10X,10X,10.0,log,3,2016335,12.805981873299697,5240.851108223804,0.05240851,87.1,87.1,0.0,10.3,2.6,116,2,2328697.8,3,5981463,58.99,6300000,0.9494385714285716,63448147,16568,4506,,3783,5000,9.0,0.0582369,0.0594588,0.0220737,9.0,3.0,19.0,0.09067,0.052809,5984083,3,2016653,2984381,10.0,10.0,3.0,3,5984083,10.0,11.0,0.1732050807568877,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2984381,11.0,0.0006015739757359,0.8999999999999915,258.0,0.0,-7.260000000001987e-06,7.260000000001987e-06,0.0505614285714284,3.1746031744495085e-06,0.0002005246585786,21.775,0.3370972390705686,0.1501002623292879,-0.00700626677982,0.0,0.2702423990506092,-0.0028168789024042,-0.00700626677982,95,8.447999999999789e-05,0.0,-2.5238095238022676e-05,0.0082094147312918,1.799999999999983,0.5433016770036228,0,0,0.82535218779,0.2067402489285714,0.0675605997626523,5,3,10X,0,1
Pseudomonas,SRR24565792,10X,10X,10.0,log,4,2016039,12.805122625770585,5241.888057007837,0.05241888,86.2,86.2,0.0,11.2,2.6,116,2,2328757.4,3,5981386,58.99,6300000,0.9494263492063492,63448147,16568,4506,,3783,5000,9.0,0.0582369,0.0594588,0.0220737,9.0,3.0,19.0,0.09067,0.052809,5984083,3,2016653,2984381,10.0,10.0,3.0,3,5984083,10.0,11.0,0.1732050807568877,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2984381,11.0,-0.000859247529112,-0.8999999999999915,-296.0,0.0,1.03700000000026e-05,-1.03700000000026e-05,0.0505736507936508,1.2222222222413316e-05,-0.000214811882278,21.55,0.3370520917640006,-0.1126074059411379,-0.0078655143089321,-0.8999999999999915,-0.27034455078942,-0.2731614296918243,-0.0078655143089321,-201,9.485000000000048e-05,-0.8999999999999915,-3.746031746043599e-05,-0.0014608215048479,-1.799999999999983,-0.5405869498400292,0,0,0.8168149254399999,0.2046013782539682,-0.0540689101578839,5,3,10X,0,1
Pseudomonas,SRR24565792,10X,10X,10.0,log,5,2016291,12.805053031677415,5241.971576790145,0.05241972,87.1,87.1,0.0,10.3,2.6,116,2,2328743.7,3,5981305,58.99,6300000,0.949413492063492,63448147,16568,4506,,3783,5000,9.0,0.0582369,0.0594588,0.0220737,9.0,3.0,19.0,0.09067,0.052809,5984083,3,2016653,2984381,10.0,10.0,3.0,3,5984083,10.0,11.0,0.1732050807568877,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2984381,11.0,-6.959409316920073e-05,0.8999999999999915,252.0,0.0,8.400000000019503e-07,-8.400000000019503e-07,0.0505865079365079,1.2857142857147784e-05,-1.3918818633840147e-05,21.775,0.3370987874554487,0.0899930405906822,-0.0079351084021013,0.0,0.2699732800770154,-0.0031881496148088,-0.0079351084021013,51,9.569000000000244e-05,0.0,-5.031746031758377e-05,0.0007896534359428,1.799999999999983,0.5403178308664354,0,0,0.8253424238799999,0.2067347878968254,0.0449955466795025,5,3,10X,0,1
Pseudomonas,SRR24565792,FULL,113X,113.0,log,1,5979178,12.82142258270397,5222.250327929871,0.05222251,97.4,97.4,0.0,1.7,0.9,116,1,5979178.0,1,5979178,59.0,6300000,0.949075873015873,716810804,16386,4534,,42771,5000,103.0,0.068783,0.0677343,0.0218064,103.0,21.0,215.0,0.090013,0.05188,5978831,1,5978831,5978831,122.0,122.0,24.0,1,5978831,122.0,122.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978831,122.0,,,,,,,0.0509241269841269,,,48.7,0.9999998327529582,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.92313527526,0.4621999501587302,0.0,5,3,113X,0,1
Pseudomonas,SRR24565792,FULL,113X,113.0,log,2,5980029,12.815033765472366,5229.938804018667,0.05229939,96.6,96.6,0.0,1.7,1.7,116,1,5980029.0,1,5980029,58.99,6300000,0.9492109523809524,716810804,16386,4534,,42771,5000,103.0,0.068783,0.0677343,0.0218064,103.0,21.0,215.0,0.090013,0.05188,5978831,1,5978831,5978831,122.0,122.0,24.0,1,5978831,122.0,122.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978831,122.0,-0.0063888172316044,-0.8000000000000114,851.0,0.0,7.688000000000139e-05,-7.688000000000139e-05,0.0507890476190475,-0.0001350793650793,-0.0031944086158022,48.3,0.9999998327767586,-0.2015972043079039,-0.0063888172316044,-0.8000000000000114,-0.2425844108291531,-0.2425844108291531,-0.0063888172316044,851,7.688000000000139e-05,-0.8000000000000114,0.0001350793650793,,,-0.2425844108291531,0,0,0.91547878926,0.45846889,-0.0808614702763843,5,3,113X,0,1
Pseudomonas,SRR24565792,FULL,113X,113.0,log,3,5979458,12.804243668001622,5242.949253690189,0.05242949,97.4,97.4,0.0,1.7,0.9,116,1,5979458.0,1,5979458,58.99,6300000,0.9491203174603174,716810804,16386,4534,,42771,5000,103.0,0.068783,0.0677343,0.0218064,103.0,21.0,215.0,0.090013,0.05188,5978831,1,5978831,5978831,122.0,122.0,24.0,1,5978831,122.0,122.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978831,122.0,-0.0107900974707444,0.8000000000000114,-571.0,0.0,0.0001301,-0.0001301,0.0508796825396825,9.0634920634991e-05,-0.0035966991569148,48.7,0.99999983276079,0.1315349837548778,-0.0171789147023488,0.0,0.2356670045037691,-0.0069174063253839,-0.0171789147023488,280,0.00020698,0.0,4.444444444440254e-05,-0.0044012802391399,1.6000000000000227,0.4782514153329222,0,0,0.9229336767400002,0.4622215946031746,0.0589167511259422,5,3,113X,0,1
Pseudomonas,SRR24565792,FULL,113X,113.0,log,4,5979398,12.811681901399725,5233.9767644826,0.05233977,98.3,98.3,0.0,0.9,0.9,116,1,5979398.0,1,5979398,59.0,6300000,0.9491107936507936,716810804,16386,4534,,42771,5000,103.0,0.068783,0.0677343,0.0218064,103.0,21.0,215.0,0.090013,0.05188,5978831,1,5978831,5978831,122.0,122.0,24.0,1,5978831,122.0,122.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978831,122.0,0.0074382333981031,0.8999999999999915,-60.0,0.0,-8.972000000000147e-05,8.972000000000147e-05,0.0508892063492063,9.523809523792616e-06,0.0018595583495257,49.15,0.9999998327591118,0.1134297791747618,-0.0097406813042457,0.8999999999999915,0.272994189740191,0.266076783414807,-0.0097406813042457,220,0.00011726,0.8999999999999915,3.492063492060993e-05,0.0182283308688475,0.0999999999999801,0.0373271852364218,0,0,0.93155000609,0.4664879550793651,0.0545988379480382,5,3,113X,0,1
Pseudomonas,SRR24565792,FULL,113X,113.0,log,5,5979672,12.812617971565569,5232.848801478071,0.05232849,97.4,97.4,0.0,1.7,0.9,116,1,5979672.0,1,5979672,59.0,6300000,0.9491542857142856,716810804,16386,4534,,42771,5000,103.0,0.068783,0.0677343,0.0218064,103.0,21.0,215.0,0.090013,0.05188,5978831,1,5978831,5978831,122.0,122.0,24.0,1,5978831,122.0,122.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978831,122.0,0.000936070165844,-0.8999999999999915,274.0,0.0,-1.12800000000024e-05,1.12800000000024e-05,0.0508457142857143,-4.349206349196777e-05,0.0001872140331688,48.7,0.9999998327667752,-0.0899063929834147,-0.0088046111384016,0.0,-0.2696276651400089,-0.0035508817252019,-0.0088046111384016,494,0.0001059799999999,0.0,7.84126984125777e-05,-0.006502163232259,-1.799999999999983,-0.5426218548802,0,0,0.9230320507400002,0.4622381371428571,-0.0449379441900014,5,3,113X,0,1
Pseudomonas,SRR24565792,20X,20X,20.0,log,1,5980059,12.854733432470589,5182.348466329144,0.05182349,96.6,96.6,0.0,1.7,1.7,116,1,5980059.0,1,5980059,59.0,6300000,0.9492157142857144,127268726,16445,4556,,7628,5000,18.0,0.0631354,0.0637221,0.0219269,18.0,4.0,40.0,0.089825,0.052115,5978965,1,5978965,5978965,21.0,21.0,4.0,1,5978965,21.0,21.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978965,21.0,,,,,,,0.0507842857142856,,,48.3,0.9999998327775976,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.91593850866,0.45847119,0.0,5,3,20X,0,1
Pseudomonas,SRR24565792,20X,20X,20.0,log,2,5978965,12.832296350795286,5209.191197632769,0.05209192,96.6,96.6,0.0,1.7,1.7,116,1,5978965.0,1,5978965,59.0,6300000,0.9490420634920634,127268726,16445,4556,,7628,5000,18.0,0.0631354,0.0637221,0.0219269,18.0,4.0,40.0,0.089825,0.052115,5978965,1,5978965,5978965,21.0,21.0,4.0,1,5978965,21.0,21.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978965,21.0,-0.022437081675303,0.0,-1094.0,0.0,0.00026843,-0.00026843,0.0509579365079365,0.0001736507936509,-0.0112185408376515,48.3,0.999999832747,-0.0056092704188257,-0.022437081675303,0.0,-0.0090111535907561,-0.0090111535907561,-0.022437081675303,-1094,0.00026843,0.0,-0.0001736507936509,,,-0.0090111535907561,0,0,0.91567920528,0.4583873166666666,-0.0030037178635853,5,3,20X,0,1
Pseudomonas,SRR24565792,20X,20X,20.0,log,3,5980078,12.847474651902855,5191.018165238884,0.05191018,96.6,96.6,0.0,1.7,1.7,116,1,5980078.0,1,5980078,58.99,6300000,0.9492187301587302,127268726,16445,4556,,7628,5000,18.0,0.0631354,0.0637221,0.0219269,18.0,4.0,40.0,0.089825,0.052115,5978965,1,5978965,5978965,21.0,21.0,4.0,1,5978965,21.0,21.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978965,21.0,0.0151783011075696,0.0,1113.0,0.0,-0.0001817399999999,0.0001817399999999,0.0507812698412698,-0.0001766666666667,0.0050594337025232,48.3,0.9999998327781288,0.0025297168512616,-0.0072587805677333,0.0,0.0060900017763612,-0.0029211518143949,-0.0072587805677333,19,8.669000000000038e-05,0.0,3.015873015765891e-06,0.0376153827828726,0.0,0.0151011553671173,0,0,0.91585476612,0.4584726466666666,0.0015225004440903,5,3,20X,0,1
Pseudomonas,SRR24565792,20X,20X,20.0,log,4,5978946,12.835098513343963,5205.831997040858,0.05205832,96.6,96.6,0.0,1.7,1.7,116,1,5978946.0,1,5978946,59.0,6300000,0.9490390476190476,127268726,16445,4556,,7628,5000,18.0,0.0631354,0.0637221,0.0219269,18.0,4.0,40.0,0.089825,0.052115,5978965,1,5978965,5978965,21.0,21.0,4.0,1,5978965,21.0,21.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978965,21.0,-0.012376138558892,0.0,-1132.0,0.0,0.0001481399999999,-0.0001481399999999,0.0509609523809524,0.0001796825396825,-0.003094034639723,48.3,0.9999998327464684,-0.0015470173198615,-0.0196349191266254,0.0,-0.0049621151695885,-0.0078832669839834,-0.0196349191266254,-1113,0.0002348299999999,0.0,-0.0001766666666668,-0.0275544396664617,0.0,-0.0110521169459497,0,0,0.91571166288,0.45838586,-0.0009924230339177,5,3,20X,0,1
Pseudomonas,SRR24565792,20X,20X,20.0,log,5,5979450,12.848269520106356,5190.067876099222,0.05190068,96.6,96.6,0.0,1.7,1.7,116,1,5979450.0,1,5979450,58.99,6300000,0.9491190476190476,127268726,16445,4556,,7628,5000,18.0,0.0631354,0.0637221,0.0219269,18.0,4.0,40.0,0.089825,0.052115,5978965,1,5978965,5978965,21.0,21.0,4.0,1,5978965,21.0,21.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978965,21.0,0.0131710067623931,0.0,504.0,0.0,-0.00015764,0.00015764,0.0508809523809523,-8.000000000008001e-05,0.0026342013524786,48.3,0.999999832760566,0.0013171006762393,-0.0064639123642322,0.0,0.0052919307049572,-0.0025913362790262,-0.0064639123642322,-609,7.718999999999782e-05,0.0,-9.666666666674484e-05,0.0255471453212852,0.0,0.0102540458745458,0,0,0.91586394312,0.4584245,0.0008819884508262,5,3,20X,0,1
Pseudomonas,SRR24565792,40X,40X,39.0,log,1,5979858,12.82652758993981,5216.116159998865,0.05216116,96.6,96.6,0.0,1.7,1.7,116,1,5979858.0,1,5979858,58.99,6300000,0.9491838095238097,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,,,,,,,0.0508161904761903,,,48.3,0.9999998327719768,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.91561231944,0.45845578,0.0,3,2,40X,0,0
Pseudomonas,SRR24565792,40X,40X,39.0,log,2,5979408,12.814589523838652,5230.474304733253,0.05230474,98.3,98.3,0.0,0.9,0.9,116,1,5979408.0,1,5979408,59.0,6300000,0.9491123809523808,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,-0.0119380661011572,1.7000000000000028,-450.0,0.0,0.00014358,-0.00014358,0.0508876190476191,7.142857142883319e-05,-0.0059690330505786,49.15,0.9999998327593914,0.4220154834747114,-0.0119380661011572,1.7000000000000028,0.5052032004166808,0.5052032004166808,-0.0119380661011572,-450,0.00014358,1.7000000000000028,-7.142857142883319e-05,,,0.5052032004166808,0,0,0.93158444058,0.4664887352380951,0.1684010668055602,3,2,40X,0,0
Pseudomonas,SRR24565792,40X,40X,39.0,log,3,5980028,12.819844448732988,5224.1491317862055,0.05224149,98.3,98.3,0.0,0.9,0.9,116,1,5980028.0,1,5980028,59.0,6300000,0.9492107936507936,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,0.005254924894336,0.0,620.0,0.0,-6.32500000000008e-05,6.32500000000008e-05,0.0507892063492063,-9.841269841281974e-05,0.0017516416314453,49.15,0.9999998327767308,0.0008758208157226,-0.0066831412068211,1.7000000000000028,0.0021047786878931,0.5073079791045739,-0.0066831412068211,170,8.033000000000345e-05,1.7000000000000028,2.698412698398656e-05,0.0171929909954933,-1.7000000000000028,-0.5030984217287876,1,1,0.93164661533,0.4665371050793651,0.0005261946719732,3,2,40X,0,0
Pseudomonas,SRR24565792,40X,40X,39.0,log,4,5980183,12.810691280933494,5235.1709581826535,0.05235171,97.4,97.4,0.0,1.7,0.9,116,1,5980183.0,1,5980183,59.0,6300000,0.9492353968253968,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,-0.0091531677994947,-0.8999999999999915,155.0,0.0,0.00011022,-0.00011022,0.0507646031746031,-2.460317460317718e-05,-0.0022882919498736,48.7,0.999999832781065,-0.1136441459749357,-0.0158363090063158,0.8000000000000114,-0.2736857714372556,0.2336222076673183,-0.0158363090063158,325,0.00019055,0.8000000000000114,5.1587301587163736e-05,-0.0144080926938308,-0.8999999999999915,-0.2757905501251487,0,0,0.92300943446,0.4622776382539683,-0.0547371542874511,3,2,40X,0,0
Pseudomonas,SRR24565792,40X,40X,39.0,log,5,5980247,12.810566847101176,5235.3205614405015,0.05235321,98.3,98.3,0.0,0.9,0.9,116,1,5980247.0,1,5980247,59.0,6300000,0.9492455555555556,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,-0.0001244338323171,0.8999999999999915,64.0,0.0,1.4999999999945612e-06,-1.4999999999945612e-06,0.0507544444444444,-1.015873015874913e-05,-2.4886766463438906e-05,49.15,0.9999998327828544,0.0899875566167674,-0.015960742838633,1.7000000000000028,0.2699489105940546,0.5035711182613729,-0.015960742838633,389,0.0001920499999999,1.7000000000000028,6.174603174591287e-05,0.0090287339671775,1.799999999999983,0.5436346820313103,0,0,0.93153679457,0.4665541905555555,0.0449914850990091,3,2,40X,0,0
Vibrio,SRR25133970,10X,10X,9.0,log,1,1396555,12.374233086526113,5788.641620040673,0.05788642,74.1,73.3,0.9,20.7,5.2,116,2,1262119.9,8,5266189,43.61,5000000,1.0532378,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,,,,,,,0.0532378,,,8.233333333333333,0.2651926725013719,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.69810616278,0.0779500878,0.0,5,3,10X,0,0
Vibrio,SRR25133970,10X,10X,9.0,log,2,1396575,12.366695838998243,5798.696493009845,0.05798697,70.7,69.8,0.9,22.4,6.9,116,2,1262101.6,8,5266088,43.61,5000000,1.0532176,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,-0.0075372475278694,-3.3999999999999915,20.0,0.0,0.0001005499999999,-0.0001005499999999,0.0532175999999999,-2.0200000000025756e-05,-0.0037686237639347,7.855555555555556,0.2652015566011133,-0.8518843118819652,-0.0075372475278694,-3.3999999999999915,-1.023037029011145,-1.023037029011145,-0.0075372475278694,20,0.0001005499999999,-3.3999999999999915,-2.0200000000025756e-05,,,-1.023037029011145,0,0,0.6660032122100001,0.0743750174222222,-0.341012343003715,5,3,10X,0,0
Vibrio,SRR25133970,10X,10X,9.0,log,3,1396553,12.366866603376172,5798.469332894742,0.05798469,71.6,70.7,0.9,21.6,6.9,116,2,1262101.5,8,5266240,43.61,5000000,1.053248,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,0.0001707643779287,0.8999999999999915,-22.0,0.0,-2.2800000000003373e-06,2.2800000000003373e-06,0.0532479999999999,3.0399999999985997e-05,5.6921459309577926e-05,7.955555555555555,0.2651897245112785,0.1500284607296533,-0.0073664831499407,-2.5,0.2700718017511689,-0.752965227259976,-0.0073664831499407,-2,9.826999999999753e-05,-2.5,1.019999999996024e-05,0.0077080119057981,4.299999999999983,1.293108830762314,0,0,0.67448296196,0.0753193813333333,0.0675179504377922,5,3,10X,0,0
Vibrio,SRR25133970,10X,10X,9.0,log,4,1396518,12.366791705892537,5798.569045400083,0.05798569,70.7,69.8,0.9,22.4,6.9,116,2,1262093.8,8,5266211,43.61,5000000,1.0532422,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,-7.489748363553872e-05,-0.8999999999999915,-35.0,0.0,1.000000000001e-06,-1.000000000001e-06,0.0532421999999999,-5.8000000000557606e-06,-1.872437090888468e-05,7.855555555555556,0.2651845387158739,-0.1125093621854533,-0.0074413806335762,-3.3999999999999915,-0.2700307389934516,-1.0229959662534278,-0.0074413806335762,-37,9.926999999999853e-05,-3.3999999999999915,4.39999999990448e-06,-0.0002456618615642,-1.799999999999983,-0.5401025407446205,0,0,0.6660041171700001,0.0743730849555555,-0.0540061477986903,5,3,10X,0,0
Vibrio,SRR25133970,10X,10X,9.0,log,5,1396518,12.36833185794002,5796.513221786861,0.05796513,71.6,70.7,0.9,21.6,6.9,116,2,1262083.4,8,5266186,43.61,5000000,1.0532372,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,0.0015401520474842,0.8999999999999915,0.0,0.0,-2.05600000000028e-05,2.05600000000028e-05,0.0532372,-4.999999999810711e-06,0.0003080304094968,7.955555555555555,0.2651857976178969,0.0901540152047475,-0.0059012285860919,-2.5,0.2706196728189911,-0.7523762934344367,-0.0059012285860919,-37,7.870999999999573e-05,-2.5,-5.999999999062311e-07,0.0016150495311197,1.799999999999983,0.5406504118124428,0,0,0.6744969669199999,0.0753202405333333,0.0451032788031651,5,3,10X,0,0
Vibrio,SRR25133970,20X,20X,19.0,log,1,1745752,12.35976607654356,5807.957245749495,0.05807957,83.6,82.8,0.9,13.8,2.6,116,2,1790137.7,6,5294095,43.66,5000000,1.058819,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292,1,0.0011496113286292,0,0.0,0.0020259373619526,0.0011496113286292,2264438,19.0,,,,,,,0.0588189999999999,,,11.94285714285714,0.3297545038850825,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.78744547948,0.1124039022857142,0.0,5,3,20X,0,0
Vibrio,SRR25133970,20X,20X,19.0,log,2,1745725,12.34708021840528,5824.946627546093,0.05824947,80.2,79.3,0.9,15.5,4.3,116,2,1790103.9,6,5294001,43.66,5000000,1.0588002,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292,1,0.0011496113286292,0,0.0,0.0020259373619526,0.0011496113286292,2264438,19.0,-0.0126858581382798,-3.3999999999999915,-27.0,0.0,0.0001699,-0.0001699,0.0588002,-1.8799999999874476e-05,-0.0063429290691399,11.457142857142856,0.3297552588759883,-0.8531714645345678,-0.0126858581382798,-3.3999999999999915,-1.0251102032553092,-1.0251102032553092,-0.0126858581382798,-27,0.0001699,-3.3999999999999915,-1.8799999999874476e-05,,,-1.0251102032553092,0,0,0.75528392506,0.1078346056571428,-0.341703401085103,5,3,20X,0,0
