Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness
Pseudomonas,SRR24565792,20X,20X,20.0,log,4,5978946,12.835098513343963,5205.831997040858,0.05205832,96.6,96.6,0.0,1.7,1.7,116,1,5978946.0,1,5978946,59.0,6300000,0.9490390476190476,127268726,16445,4556,,7628,5000,18.0,0.0631354,0.0637221,0.0219269,18.0,4.0,40.0,0.089825,0.052115,5978965,1,5978965,5978965,21.0,21.0,4.0,1,5978965,21.0,21.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978965,21.0,-0.01237613855889208,0.0,-1132.0,0.0,0.000148139999999998,-0.000148139999999998,0.05096095238095244,0.00017968253968259074,-0.00309403463972302,48.3,0.9999998327464685,-0.00154701731986151,-0.019634919126625405,0.0,-0.004962115169588573,-0.007883266983983478,-0.019634919126625405,-1113,0.00023482999999999837,0.0,-0.00017666666666682485,-0.02755443966646176,0.0,-0.011052116945949774,0,0,0.9157116628799999,0.45838586,-0.0009924230339177146
Pseudomonas,SRR24565792,20X,20X,20.0,log,5,5979450,12.848269520106356,5190.067876099222,0.05190068,96.6,96.6,0.0,1.7,1.7,116,1,5979450.0,1,5979450,58.99,6300000,0.9491190476190476,127268726,16445,4556,,7628,5000,18.0,0.0631354,0.0637221,0.0219269,18.0,4.0,40.0,0.089825,0.052115,5978965,1,5978965,5978965,21.0,21.0,4.0,1,5978965,21.0,21.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5978965,21.0,0.013171006762393134,0.0,504.0,0.0,-0.00015764000000000056,0.00015764000000000056,0.05088095238095236,-8.000000000008001e-05,0.0026342013524786267,48.3,0.9999998327605661,0.0013171006762393133,-0.0064639123642322716,0.0,0.0052919307049572465,-0.0025913362790262323,-0.0064639123642322716,-609,7.718999999999782e-05,0.0,-9.666666666674484e-05,0.025547145321285214,0.0,0.01025404587454582,0,0,0.91586394312,0.4584245,0.0008819884508262077
Pseudomonas,SRR24565792,40X,40X,39.0,log,1,5979858,12.82652758993981,5216.116159998865,0.05216116,96.6,96.6,0.0,1.7,1.7,116,1,5979858.0,1,5979858,58.99,6300000,0.9491838095238097,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,,,,,,,0.05081619047619035,,,48.3,0.9999998327719767,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.9156123194399999,0.45845578000000003,0.0
Pseudomonas,SRR24565792,40X,40X,39.0,log,2,5979408,12.814589523838652,5230.474304733253,0.05230474,98.3,98.3,0.0,0.9,0.9,116,1,5979408.0,1,5979408,59.0,6300000,0.9491123809523808,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,-0.011938066101157219,1.7000000000000028,-450.0,0.0,0.00014358000000000426,-0.00014358000000000426,0.05088761904761918,7.142857142883319e-05,-0.005969033050578609,49.15,0.9999998327593914,0.4220154834747114,-0.011938066101157219,1.7000000000000028,0.5052032004166808,0.5052032004166808,-0.011938066101157219,-450,0.00014358000000000426,1.7000000000000028,-7.142857142883319e-05,,,0.5052032004166808,0,0,0.93158444058,0.46648873523809514,0.16840106680556025
Pseudomonas,SRR24565792,40X,40X,39.0,log,3,5980028,12.819844448732988,5224.1491317862055,0.05224149,98.3,98.3,0.0,0.9,0.9,116,1,5980028.0,1,5980028,59.0,6300000,0.9492107936507936,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,0.005254924894336099,0.0,620.0,0.0,-6.32500000000008e-05,6.32500000000008e-05,0.05078920634920636,-9.841269841281974e-05,0.0017516416314453664,49.15,0.9999998327767307,0.0008758208157226832,-0.006683141206821119,1.7000000000000028,0.002104778687893158,0.5073079791045739,-0.006683141206821119,170,8.033000000000345e-05,1.7000000000000028,2.6984126983986556e-05,0.017192990995493318,-1.7000000000000028,-0.5030984217287876,1,1,0.93164661533,0.4665371050793651,0.0005261946719732895
Pseudomonas,SRR24565792,40X,40X,39.0,log,4,5980183,12.810691280933494,5235.1709581826535,0.05235171,97.4,97.4,0.0,1.7,0.9,116,1,5980183.0,1,5980183,59.0,6300000,0.9492353968253968,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,-0.00915316779949471,-0.8999999999999915,155.0,0.0,0.00011022000000000115,-0.00011022000000000115,0.050764603174603184,-2.460317460317718e-05,-0.0022882919498736776,48.7,0.999999832781065,-0.11364414597493577,-0.01583630900631583,0.8000000000000114,-0.2736857714372556,0.23362220766731834,-0.01583630900631583,325,0.0001905500000000046,0.8000000000000114,5.1587301587163736e-05,-0.01440809269383081,-0.8999999999999915,-0.27579055012514875,0,0,0.9230094344600001,0.4622776382539683,-0.054737154287451115
Pseudomonas,SRR24565792,40X,40X,39.0,log,5,5980247,12.810566847101176,5235.3205614405015,0.05235321,98.3,98.3,0.0,0.9,0.9,116,1,5980247.0,1,5980247,59.0,6300000,0.9492455555555556,251326562,16320,4531,,15059,5000,35.0,0.0659638,0.0662792,0.0218966,36.0,7.0,77.0,0.091366,0.051954,5979002,1,5979002,5979002,42.0,42.0,8.0,1,5979002,42.0,42.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5979002,42.0,-0.00012443383231719451,0.8999999999999915,64.0,0.0,1.4999999999945612e-06,-1.4999999999945612e-06,0.050754444444444435,-1.015873015874913e-05,-2.4886766463438902e-05,49.15,0.9999998327828545,0.08998755661676743,-0.015960742838633024,1.7000000000000028,0.2699489105940546,0.5035711182613729,-0.015960742838633024,389,0.00019204999999999917,1.7000000000000028,6.174603174591287e-05,0.009028733967177516,1.799999999999983,0.5436346820313103,0,0,0.9315367945699999,0.4665541905555555,0.044991485099009104
Vibrio,SRR25133970,10X,10X,9.0,log,1,1396555,12.374233086526113,5788.641620040673,0.05788642,74.1,73.3,0.9,20.7,5.2,116,2,1262119.9,8,5266189,43.61,5000000,1.0532378,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,,,,,,,0.0532378,,,8.233333333333333,0.26519267250137196,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.69810616278,0.0779500878,0.0
Vibrio,SRR25133970,10X,10X,9.0,log,2,1396575,12.366695838998243,5798.696493009845,0.05798697,70.7,69.8,0.9,22.4,6.9,116,2,1262101.6,8,5266088,43.61,5000000,1.0532176,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,-0.0075372475278694395,-3.3999999999999915,20.0,0.0,0.00010054999999999786,-0.00010054999999999786,0.053217599999999976,-2.0200000000025753e-05,-0.0037686237639347198,7.855555555555556,0.2652015566011133,-0.8518843118819652,-0.0075372475278694395,-3.3999999999999915,-1.023037029011145,-1.023037029011145,-0.0075372475278694395,20,0.00010054999999999786,-3.3999999999999915,-2.0200000000025753e-05,,,-1.023037029011145,0,0,0.6660032122100001,0.07437501742222223,-0.341012343003715
Vibrio,SRR25133970,10X,10X,9.0,log,3,1396553,12.366866603376172,5798.469332894742,0.05798469,71.6,70.7,0.9,21.6,6.9,116,2,1262101.5,8,5266240,43.61,5000000,1.053248,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,0.00017076437792873378,0.8999999999999915,-22.0,0.0,-2.2800000000003373e-06,2.2800000000003373e-06,0.05324799999999996,3.0399999999985994e-05,5.6921459309577926e-05,7.955555555555555,0.26518972451127854,0.15002846072965337,-0.007366483149940706,-2.5,0.2700718017511689,-0.752965227259976,-0.007366483149940706,-2,9.826999999999753e-05,-2.5,1.0199999999960241e-05,0.007708011905798173,4.299999999999983,1.293108830762314,0,0,0.67448296196,0.07531938133333332,0.06751795043779223
Vibrio,SRR25133970,10X,10X,9.0,log,4,1396518,12.366791705892537,5798.569045400083,0.05798569,70.7,69.8,0.9,22.4,6.9,116,2,1262093.8,8,5266211,43.61,5000000,1.0532422,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,-7.489748363553872e-05,-0.8999999999999915,-35.0,0.0,1.000000000001e-06,-1.000000000001e-06,0.053242199999999906,-5.8000000000557606e-06,-1.872437090888468e-05,7.855555555555556,0.26518453871587394,-0.11250936218545338,-0.0074413806335762445,-3.3999999999999915,-0.27003073899345165,-1.0229959662534278,-0.0074413806335762445,-37,9.926999999999853e-05,-3.3999999999999915,4.39999999990448e-06,-0.0002456618615642725,-1.799999999999983,-0.5401025407446205,0,0,0.6660041171700001,0.07437308495555557,-0.05400614779869033
Vibrio,SRR25133970,10X,10X,9.0,log,5,1396518,12.36833185794002,5796.513221786861,0.05796513,71.6,70.7,0.9,21.6,6.9,116,2,1262083.4,8,5266186,43.61,5000000,1.0532372,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.0265590343066288,0.0011553180872076,1,0.0011553180872076,0,0.0,0.0,0.0011553180872076,1746786,9.0,0.0015401520474842556,0.8999999999999915,0.0,0.0,-2.0560000000002798e-05,2.0560000000002798e-05,0.053237200000000096,-4.999999999810711e-06,0.00030803040949685113,7.955555555555555,0.26518579761789696,0.09015401520474757,-0.005901228586091989,-2.5,0.27061967281899113,-0.7523762934344367,-0.005901228586091989,-37,7.870999999999573e-05,-2.5,-5.999999999062311e-07,0.0016150495311197943,1.799999999999983,0.5406504118124428,0,0,0.6744969669199999,0.07532024053333332,0.04510327880316519
Vibrio,SRR25133970,20X,20X,19.0,log,1,1745752,12.35976607654356,5807.957245749495,0.05807957,83.6,82.8,0.9,13.8,2.6,116,2,1790137.7,6,5294095,43.66,5000000,1.058819,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292,1,0.0011496113286292,0,0.0,0.0020259373619526,0.0011496113286292,2264438,19.0,,,,,,,0.058818999999999955,,,11.942857142857141,0.32975450388508254,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.78744547948,0.11240390228571427,0.0
Vibrio,SRR25133970,20X,20X,19.0,log,2,1745725,12.34708021840528,5824.946627546093,0.05824947,80.2,79.3,0.9,15.5,4.3,116,2,1790103.9,6,5294001,43.66,5000000,1.0588002,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292,1,0.0011496113286292,0,0.0,0.0020259373619526,0.0011496113286292,2264438,19.0,-0.012685858138279826,-3.3999999999999915,-27.0,0.0,0.0001699000000000006,-0.0001699000000000006,0.05880020000000008,-1.8799999999874473e-05,-0.006342929069139913,11.457142857142857,0.32975525887598833,-0.8531714645345678,-0.012685858138279826,-3.3999999999999915,-1.0251102032553092,-1.0251102032553092,-0.012685858138279826,-27,0.0001699000000000006,-3.3999999999999915,-1.8799999999874473e-05,,,-1.0251102032553092,0,0,0.75528392506,0.10783460565714285,-0.34170340108510305
Vibrio,SRR25133970,20X,20X,19.0,log,3,1745737,12.352415112820832,5817.796127449001,0.05817796,81.9,81.0,0.9,14.7,3.4,116,2,1790092.1,6,5293955,43.66,5000000,1.058791,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292,1,0.0011496113286292,0,0.0,0.0020259373619526,0.0011496113286292,2264438,19.0,0.005334894415552682,1.7000000000000028,12.0,0.0,-7.150999999999685e-05,7.150999999999685e-05,0.05879100000000004,-9.200000000042508e-06,0.0017782981385175607,11.700000000000001,0.3297603909061579,0.28422248240259257,-0.007350963722727144,-1.6999999999999886,0.5121473397662218,-0.5129628634890874,-0.007350963722727144,-15,9.839000000000375e-05,-1.6999999999999886,-2.799999999991698e-05,0.01802075255383251,5.099999999999994,1.5372575430215312,0,0,0.77135225076,0.11012145300000001,0.12803683494155546
Vibrio,SRR25133970,20X,20X,19.0,log,4,1745740,12.34812116823356,5823.551198617244,0.05823551,82.8,81.9,0.9,13.8,3.4,116,2,1790089.6,6,5293969,43.66,5000000,1.0587938,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292,1,0.0011496113286292,0,0.0,0.0020259373619526,0.0011496113286292,2264438,19.0,-0.0042939445872729465,0.8999999999999915,3.0,0.0,5.754999999999649e-05,-5.754999999999649e-05,0.058793799999999896,2.7999999998584713e-06,-0.0010734861468182366,11.828571428571427,0.3297600855312743,0.11196325692658982,-0.01164490831000009,-0.7999999999999972,0.2682711921650882,-0.24469167132399916,-0.01164490831000009,-12,0.00015594000000000025,-0.7999999999999972,-2.520000000005851e-05,-0.009628839002825629,-0.8000000000000114,-0.24387614760113363,0,0,0.7797809977199999,0.11133124765714286,0.05365423843301764
Vibrio,SRR25133970,20X,20X,19.0,log,5,1745751,12.349137005933954,5822.189053325727,0.05822189,82.8,81.9,0.9,13.8,3.4,116,2,1790101.3,6,5293974,43.66,5000000,1.0587948,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292,1,0.0011496113286292,0,0.0,0.0020259373619526,0.0011496113286292,2264438,19.0,0.0010158377003950392,0.0,11.0,0.0,-1.361999999999891e-05,1.361999999999891e-05,0.058794800000000036,1.000000000139778e-06,0.00020316754007900783,11.828571428571427,0.32976185191656554,0.00010158377003950392,-0.010629070609605051,-0.7999999999999972,0.0004091590801580295,-0.24428251224384112,-0.010629070609605051,-1,0.00014232000000000133,-0.7999999999999972,-2.419999999991873e-05,0.005309782287667986,-0.8999999999999915,-0.2678620330849302,1,1,0.7797922750799999,0.11133112937142856,6.819318002633825e-05
Vibrio,SRR25133970,40X,40X,40.0,log,1,3390590,12.319525559998226,5862.022406000185,0.05862022,85.3,84.5,0.9,11.2,3.4,116,1,2752907.0,4,5289780,43.64,5000000,1.057956,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416,0.0,3390810,37.0,,,,,,,0.057955999999999896,,,17.06,0.6409698246486953,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.80299695234,0.16071270640000002,0.0
Vibrio,SRR25133970,40X,40X,40.0,log,2,3390554,12.316126337593122,5866.612566837219,0.05866612,86.2,85.3,0.9,11.2,2.6,116,1,2752974.8,4,5289558,43.64,5000000,1.0579116,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416,0.0,3390810,37.0,-0.003399222405104041,0.9000000000000057,-36.0,0.0,4.5900000000001495e-05,-4.5900000000001495e-05,0.05791159999999995,-4.4399999999944484e-05,-0.0016996112025520205,17.240000000000002,0.6409899199536294,0.2241501943987254,-0.003399222405104041,0.9000000000000057,0.26862669103796005,0.26862669103796005,-0.003399222405104041,-36,4.5900000000001495e-05,0.9000000000000057,-4.4399999999944484e-05,,,0.26862669103796005,0,0,0.8114298045599999,0.16241604016,0.08954223034598668
Vibrio,SRR25133970,40X,40X,40.0,log,3,3390566,12.315705137797972,5867.181344046303,0.05867181,86.2,85.3,0.9,11.2,2.6,116,1,2753087.4,4,5289388,43.64,5000000,1.0578776,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416,0.0,3390810,37.0,-0.0004211997951504287,0.0,12.0,0.0,5.6899999999956985e-06,-5.6899999999956985e-06,0.057877600000000085,-3.399999999986747e-05,-0.00014039993171680956,17.240000000000002,0.6410127899460599,-7.019996585840478e-05,-0.0038204222002544697,0.9000000000000057,-0.00017301791806015738,0.26845367311989987,-0.0038204222002544697,-24,5.1589999999997194e-05,0.9000000000000057,-7.839999999981195e-05,0.0029780226099536122,-0.9000000000000057,-0.26879970895602023,1,1,0.81142489978,0.16242190176,-4.3254479515039346e-05
Vibrio,SRR25133970,40X,40X,40.0,log,4,3390543,12.315488261744568,5867.474131199227,0.05867474,86.2,85.3,0.9,11.2,2.6,116,1,2753158.1,4,5289186,43.64,5000000,1.0578372,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416,0.0,3390810,37.0,-0.00021687605340403593,0.0,-23.0,0.0,2.9300000000051507e-06,-2.9300000000051507e-06,0.05783720000000003,-4.0400000000051506e-05,-5.421901335100898e-05,17.240000000000002,0.6410329224510307,-2.710950667550449e-05,-0.004037298253658506,0.9000000000000057,-9.137642136162055e-05,0.2683622966985383,-0.004037298253658506,-47,5.4520000000002344e-05,0.9000000000000057,-0.00011879999999986346,0.00020432374174639278,0.0,8.164149669853683e-05,1,2,0.81142237412,0.16242886671999998,-1.827528427232411e-05
Vibrio,SRR25133970,40X,40X,40.0,log,5,3390451,12.315219587319184,5867.837219143545,0.05867837,87.1,86.2,0.9,10.3,2.6,116,1,2753291.4,4,5288703,43.64,5000000,1.0577406,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416,0.0,3390810,37.0,-0.0002686744253832529,0.8999999999999915,-92.0,0.0,3.629999999997524e-06,-3.629999999997524e-06,0.05774060000000003,-9.660000000000224e-05,-5.3734885076650585e-05,17.419999999999998,0.6410740703204415,0.08997313255746082,-0.0043059726790417585,1.7999999999999972,0.2698821442298441,0.5382444409283824,-0.0043059726790417585,-139,5.814999999999987e-05,1.7999999999999972,-0.0002153999999998657,-5.1798371979216995e-05,0.8999999999999915,0.2699735206512057,0,0,0.81989113973,0.16414158748000002,0.04498035737164068
Vibrio,SRR25133970,FULL,421X,421.0,log,1,3376472,12.248248654484176,5959.023627124238,0.05959024,83.6,82.8,0.9,12.9,3.4,116,1,2746262.0,4,5267788,43.62,5000000,1.0535576,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.351960099797438,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0,,,,,,,0.05355759999999998,,,16.72,0.6409656878815762,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.7861825593599999,0.15824516928000001,0.0
Vibrio,SRR25133970,FULL,421X,421.0,log,2,3376363,12.227666593805658,5987.331935647924,0.05987332,85.3,84.5,0.9,8.6,6.0,116,1,2746405.8,4,5267094,43.62,5000000,1.0534188,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.351960099797438,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0,-0.020582060678517422,1.7000000000000028,-109.0,0.0,0.00028307999999999806,-0.00028307999999999806,0.05341879999999999,-0.00013879999999999448,-0.010291030339258711,17.06,0.6410294479214823,0.41985448483037136,-0.020582060678517422,1.7000000000000028,0.5016966797285939,0.5016966797285939,-0.020582060678517422,-109,0.00028307999999999806,1.7000000000000028,-0.00013879999999999448,,,0.5016966797285939,0,0,0.80192805804,0.16148675272000002,0.16723222657619796
Vibrio,SRR25133970,FULL,421X,421.0,log,3,3376006,12.224629141624131,5991.521078945931,0.05991521,86.2,85.3,0.9,9.5,4.3,116,1,2746267.8,4,5266422,43.62,5000000,1.0532844,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.351960099797438,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0,-0.003037452181526845,0.9000000000000057,-357.0,0.0,4.189000000000276e-05,-4.189000000000276e-05,0.0532843999999999,-0.00013440000000009,-0.0010124840605089485,17.240000000000002,0.6410434558712811,0.14949375796974648,-0.023619512860044267,2.6000000000000085,0.26876320112739094,0.7704598808559848,-0.023619512860044267,-466,0.0003249700000000008,2.6000000000000085,-0.0002732000000000845,0.017544608496990577,-0.7999999999999972,-0.23293347860120295,0,0,0.81035308898,0.16321376944000002,0.06719080028184773
Vibrio,SRR25133970,FULL,421X,421.0,log,4,3375658,12.224073943187054,5992.287227421766,0.05992287,82.8,81.9,0.9,12.9,4.3,116,1,2746108.9,4,5265967,43.62,5000000,1.0531934,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.351960099797438,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0,-0.0005551984370768537,-3.4000000000000057,-348.0,0.0,7.659999999999612e-06,-7.659999999999612e-06,0.05319340000000006,-9.099999999984121e-05,-0.00013879960926921342,16.56,0.6410327597888935,-0.4250693998046353,-0.02417471129712112,-0.7999999999999972,-1.0202327113748322,-0.24977283051884736,-0.02417471129712112,-814,0.0003326300000000004,-0.7999999999999972,-0.0003641999999999257,0.0024822537444499915,-4.300000000000011,-1.288995912502223,0,0,0.77838386364,0.15679117295999997,-0.20404654227496644
Vibrio,SRR25133970,FULL,421X,421.0,log,5,3375843,12.224782087344035,5991.310466987754,0.0599131,87.9,87.1,0.9,7.8,4.3,116,1,2746291.0,4,5266031,43.62,5000000,1.0532062,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.351960099797438,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0,0.0007081441569809499,5.1000000000000085,185.0,0.0,-9.770000000006163e-06,9.770000000006163e-06,0.05320619999999998,1.2799999999923983e-05,0.00014162883139619,17.580000000000002,0.6410600999006463,0.5100708144156989,-0.02346656714014017,4.300000000000011,1.530286491662795,1.2805136611439476,-0.02346656714014017,-629,0.00032285999999999426,4.300000000000011,-0.0003514000000000017,0.0012633425940578036,8.500000000000014,2.550519203037627,0,0,0.8263363851000001,0.16644635004000002,0.2550477486104658
Bacillus_subtilis,SRR26255161,10X,10X,9.0,log,1,3401065,10.559671542183487,8790.890604157747,0.0879089,32.8,31.9,0.9,46.6,20.7,116,1,2842955.4,4,4215653,43.49,4200000,1.0037269047619048,41462306,12905,3705,,3094,4000,9.0,0.0855862,0.0865021,0.0447954,8.0,3.0,17.0,0.138792,0.085996,4221353,4,3403722,3403722,9.0,9.0,3.0,4,4221353,6.75,6.0,0.3284971529790141,0,0.0,0.0,0,0.0,0,0.0,0.0232129367053643,0.0,3403722,10.0,,,,,,,0.003726904761904848,,,6.56,0.8067704322982864,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.29916588079999995,0.06535551504761904,0.0
